Date,Nifty50,reliance,infosys,hdfc,hdfcbank
2010-01-04,5232.2,1075.5,2612.6,2674.35,1705.7
2010-01-05,5277.9,1070.7,2621.35,2683.45,1707.2
2010-01-06,5281.8,1088.0,2583.1,2696.35,1708.35
2010-01-07,5263.1,1106.05,2525.05,2646.15,1712.8
2010-01-08,5244.75,1103.15,2464.2,2600.05,1715.05
2010-01-11,5249.4,1081.5,2489.65,2600.1,1708.15
2010-01-12,5210.4,1084.35,2586.95,2559.65,1695.2
2010-01-13,5233.95,1088.6,2683.5,2543.9,1689.3
2010-01-14,5259.9,1121.7,2689.75,2524.95,1683.8
2010-01-15,5252.2,1110.75,2675.8,2521.5,1694.15
2010-01-18,5274.85,1099.5,2686.65,2557.45,1766.65
2010-01-19,5225.65,1085.0,2635.9,2510.5,1779.2
2010-01-20,5221.7,1077.5,2657.7,2527.25,1756.1
2010-01-21,5094.15,1054.05,2625.2,2437.0,1711.65
2010-01-22,5036.0,1053.85,2575.6,2408.7,1677.1
2010-01-25,5007.9,1042.05,2542.3,2381.95,1656.7
2010-01-27,4853.1,1027.55,2502.25,2305.55,1597.2
2010-01-28,4867.25,1037.15,2491.75,2346.85,1593.25
2010-01-29,4882.05,1046.2,2475.5,2383.85,1631.05
2010-02-01,4899.7,1045.4,2451.25,2386.7,1599.75
2010-02-02,4830.1,1027.3,2439.95,2420.05,1579.1
2010-02-03,4931.85,1033.95,2473.2,2515.65,1622.75
2010-02-04,4845.35,1019.15,2429.05,2418.5,1616.75
2010-02-05,4718.65,981.7,2352.7,2389.8,1573.35
2010-02-06,4757.25,993.75,2379.45,2396.6,1575.8
2010-02-08,4760.4,994.35,2403.6,2393.5,1567.4
2010-02-09,4792.65,993.25,2473.8,2397.3,1571.65
2010-02-10,4757.2,985.1,2466.95,2380.35,1593.55
2010-02-11,4826.85,1015.15,2498.45,2382.5,1598.0
2010-02-15,4801.95,1010.0,2498.65,2390.9,1613.8
2010-02-16,4855.75,1017.75,2541.45,2428.2,1606.4
2010-02-17,4914.0,1032.55,2518.65,2463.95,1655.95
2010-02-18,4887.75,997.8,2533.65,2480.95,1683.75
2010-02-19,4844.9,983.2,2532.4,2480.0,1693.9
2010-02-22,4856.4,977.95,2568.35,2484.6,1696.6
2010-02-23,4870.05,975.35,2581.3,2518.7,1701.0
2010-02-24,4858.6,978.8,2576.3,2492.85,1700.5
2010-02-25,4859.75,963.1,2617.35,2462.5,1691.05
2010-02-26,4922.3,978.95,2601.95,2500.3,1704.8
2010-03-02,5017.0,983.2,2641.0,2560.3,1744.95
2010-03-03,5088.1,1024.8,2666.25,2604.65,1776.65
2010-03-04,5080.25,1014.0,2623.8,2596.2,1781.15
2010-03-05,5088.7,1009.8,2635.7,2588.35,1784.0
2010-03-08,5124.0,1004.1,2659.55,2611.25,1784.2
2010-03-09,5101.5,990.35,2683.95,2659.25,1811.2
2010-03-10,5116.25,1008.75,2659.25,2705.75,1814.45
2010-03-11,5133.4,1016.45,2682.95,2701.55,1826.95
2010-03-12,5137.0,1021.6,2673.25,2715.7,1801.25
2010-03-15,5128.9,1028.05,2701.25,2675.25,1812.55
2010-03-16,5198.1,1067.95,2732.35,2688.85,1804.6
2010-03-17,5231.9,1069.7,2738.3,2726.75,1807.7
2010-03-18,5245.9,1076.95,2787.6,2737.95,1800.9
2010-03-19,5262.8,1092.05,2772.35,2694.45,1819.85
2010-03-22,5205.2,1073.95,2757.4,2624.85,1837.1
2010-03-23,5225.3,1091.4,2775.5,2621.55,1884.0
2010-03-25,5260.4,1091.45,2813.95,2586.15,1926.15
2010-03-26,5282.0,1100.45,2774.85,2613.0,1951.45
2010-03-29,5302.85,1093.3,2716.65,2661.1,1965.05
2010-03-30,5262.45,1088.15,2644.1,2638.7,1906.85
2010-03-31,5249.1,1074.25,2615.95,2717.2,1933.5
2010-04-01,5290.5,1092.05,2670.45,2782.55,1939.25
2010-04-05,5368.4,1125.9,2677.95,2795.05,1948.5
2010-04-06,5366.0,1123.2,2651.25,2824.95,1932.9
2010-04-07,5374.65,1129.7,2643.75,2806.55,1931.75
2010-04-08,5304.45,1106.55,2663.75,2725.9,1902.8
2010-04-09,5361.75,1124.7,2676.2,2843.05,1949.35
2010-04-12,5339.7,1127.35,2683.1,2827.8,1954.2
2010-04-13,5322.95,1120.9,2781.9,2748.3,1951.7
2010-04-15,5273.6,1090.7,2801.6,2689.7,1957.05
2010-04-16,5262.6,1084.25,2788.6,2674.6,1964.25
2010-04-19,5203.65,1061.8,2751.9,2693.15,1934.1
2010-04-20,5230.1,1063.2,2727.3,2702.85,1944.55
2010-04-21,5244.9,1054.1,2712.45,2704.8,1941.0
2010-04-22,5269.35,1075.75,2718.4,2736.65,1934.15
2010-04-23,5304.1,1088.2,2726.95,2727.4,1951.8
2010-04-26,5322.45,1071.25,2738.95,2829.75,1989.6
2010-04-27,5308.35,1061.25,2737.45,2852.9,1979.55
2010-04-28,5215.45,1017.25,2699.5,2806.4,1968.15
2010-04-29,5254.15,1035.05,2709.15,2832.65,1985.75
2010-04-30,5278.0,1033.6,2738.15,2813.95,2000.45
2010-05-03,5222.75,1023.75,2694.9,2801.6,1969.8
2010-05-04,5148.5,1021.15,2666.15,2822.6,1937.0
2010-05-05,5124.9,1020.65,2693.0,2801.15,1916.35
2010-05-06,5090.85,1007.85,2658.15,2752.8,1895.5
2010-05-07,5018.05,1032.8,2616.85,2726.8,1848.05
2010-05-10,5193.6,1079.4,2675.7,2789.35,1934.2
2010-05-11,5136.15,1067.8,2660.75,2773.3,1948.3
2010-05-12,5156.65,1082.95,2681.7,2779.05,1974.9
2010-05-13,5178.9,1071.8,2706.15,2808.75,1965.35
2010-05-14,5093.5,1043.65,2651.9,2776.8,1951.75
2010-05-17,5059.9,1016.55,2616.35,2759.45,1928.85
2010-05-18,5066.2,1020.6,2629.2,2740.0,1895.8
2010-05-19,4919.65,998.65,2602.85,2673.7,1868.55
2010-05-20,4947.6,999.95,2600.75,2710.5,1850.95
2010-05-21,4931.15,995.55,2581.75,2710.2,1826.55
2010-05-24,4943.95,1022.65,2600.4,2664.1,1824.55
2010-05-25,4806.75,985.65,2533.4,2610.1,1803.75
2010-05-26,4917.4,1008.05,2621.05,2695.05,1827.75
2010-05-27,5003.1,1022.25,2643.35,2763.8,1896.6
2010-05-28,5066.55,1036.65,2677.45,2790.15,1896.8
2010-05-31,5086.3,1045.6,2658.0,2789.75,1888.45
2010-06-01,4970.2,1010.55,2624.35,2706.8,1855.1
2010-06-02,5019.85,1011.05,2640.25,2710.6,1853.05
2010-06-03,5110.5,1030.8,2698.0,2735.2,1905.6
2010-06-04,5135.5,1031.2,2728.95,2748.9,1885.7
2010-06-07,5034.0,1007.75,2671.65,2671.0,1876.65
2010-06-08,4987.1,996.4,2654.5,2702.2,1862.7
2010-06-09,5000.3,1007.05,2624.95,2705.15,1880.9
2010-06-10,5078.6,1015.35,2645.55,2749.9,1916.15
2010-06-11,5119.35,1046.4,2630.75,2808.9,1946.3
2010-06-14,5197.7,1063.5,2746.4,2837.4,1973.15
2010-06-15,5222.35,1066.1,2734.7,2859.05,1963.9
2010-06-16,5233.35,1057.95,2769.4,2912.9,1976.05
2010-06-17,5274.85,1071.4,2764.85,2932.75,1996.1
2010-06-18,5262.6,1054.35,2786.2,2930.45,1991.7
2010-06-21,5353.3,1065.65,2800.8,2985.45,1998.85
2010-06-22,5316.55,1063.8,2767.1,2979.25,1987.05
2010-06-23,5323.15,1058.7,2797.75,2993.65,1998.75
2010-06-24,5320.6,1052.05,2822.7,3022.3,2001.6
2010-06-25,5269.05,1062.95,2777.7,2935.4,1947.65
2010-06-28,5333.5,1090.15,2809.0,2958.75,1950.7
2010-06-29,5256.15,1067.45,2793.55,2902.65,1904.4
2010-06-30,5312.5,1089.85,2791.0,2944.2,1919.0
2010-07-01,5251.4,1076.25,2767.05,2915.4,1907.4
2010-07-02,5237.1,1068.95,2727.5,2916.25,1912.85
2010-07-05,5235.9,1068.3,2743.45,2939.35,1915.2
2010-07-06,5289.05,1073.9,2785.1,2945.0,1964.0
2010-07-07,5241.1,1053.55,2781.75,2905.05,1937.3
2010-07-08,5296.85,1057.1,2828.5,2941.7,1945.7
2010-07-09,5352.45,1057.65,2873.8,2966.4,2002.75
2010-07-12,5383.0,1056.25,2895.9,3003.35,2049.45
2010-07-13,5400.65,1074.3,2796.75,3064.3,2072.55
2010-07-14,5386.15,1070.45,2742.9,3076.85,2086.3
2010-07-15,5378.75,1073.45,2759.6,3044.65,2062.6
2010-07-16,5393.9,1062.95,2777.0,3019.85,2038.95
2010-07-19,5386.45,1056.05,2770.45,3059.55,2047.85
2010-07-20,5368.0,1052.95,2759.65,3013.6,2044.4
2010-07-21,5399.35,1058.4,2771.65,2970.4,2033.05
2010-07-22,5441.95,1059.0,2754.5,3017.7,2057.25
2010-07-23,5449.1,1060.45,2786.45,2993.45,2038.6
2010-07-26,5418.6,1053.1,2804.45,2958.55,2051.9
2010-07-27,5430.6,1053.5,2828.8,2939.0,2066.8
2010-07-28,5397.55,1021.25,2832.1,2895.55,2086.1
2010-07-29,5408.9,1010.15,2833.15,2976.9,2100.6
2010-07-30,5367.6,1009.65,2788.4,2980.25,2126.9
2010-08-02,5431.65,1014.55,2796.95,3024.05,2136.35
2010-08-03,5439.55,1027.75,2784.3,3051.5,2122.45
2010-08-04,5467.85,1016.05,2874.5,3060.0,2114.8
2010-08-05,5447.1,1007.05,2869.25,3028.8,2100.25
2010-08-06,5439.25,1000.1,2863.8,3069.2,2090.7
2010-08-09,5486.15,993.6,2874.65,3115.55,2082.0
2010-08-10,5460.7,987.9,2829.05,3073.2,2095.15
2010-08-11,5420.6,983.25,2810.9,2998.75,2089.5
2010-08-12,5416.45,972.6,2772.7,2985.6,2073.15
2010-08-13,5452.1,979.1,2777.25,2995.9,2087.55
2010-08-16,5418.3,976.9,2761.9,2973.9,2084.0
2010-08-17,5414.15,970.65,2750.5,3008.95,2121.05
2010-08-18,5479.15,964.6,2807.25,621.2,2191.95
2010-08-19,5540.2,977.2,2804.6,645.05,2230.15
2010-08-20,5530.65,988.65,2769.6,639.95,2231.3
2010-08-23,5543.5,976.9,2803.15,629.6,2196.6
2010-08-24,5505.1,972.4,2765.25,624.25,2208.65
2010-08-25,5462.35,967.8,2770.9,620.05,2192.25
2010-08-26,5477.9,956.45,2765.65,628.45,2178.35
2010-08-27,5408.7,949.6,2709.9,623.15,2139.15
2010-08-30,5415.45,947.95,2700.45,627.85,2131.7
2010-08-31,5402.4,919.2,2713.85,627.0,2134.25
2010-09-01,5471.85,936.2,2776.15,623.1,2149.25
2010-09-02,5486.15,937.45,2753.0,632.55,2187.45
2010-09-03,5479.4,925.7,2777.45,630.85,2193.95
2010-09-06,5576.95,952.65,2831.65,636.3,2204.3
2010-09-07,5604.0,962.3,2864.95,633.0,2199.1
2010-09-08,5607.85,959.6,2879.4,630.55,2179.6
2010-09-09,5640.05,958.55,2895.0,629.95,2244.85
2010-09-13,5760.0,992.5,2936.9,665.4,2282.45
2010-09-14,5795.55,988.15,2975.6,672.5,2334.2
2010-09-15,5860.95,1013.9,3052.85,683.9,2375.45
2010-09-16,5828.7,1000.35,2965.95,691.65,2395.3
2010-09-17,5884.95,1027.35,2970.15,683.65,2400.6
2010-09-20,5980.45,1041.4,3008.6,706.3,2446.2
2010-09-21,6009.05,1035.15,3059.15,721.6,2470.75
2010-09-22,5991.0,1020.05,3014.3,733.7,2481.65
2010-09-23,5959.55,997.65,3022.9,729.3,2463.85
2010-09-24,6018.3,1001.65,3049.1,732.9,2495.25
2010-09-27,6035.65,1010.2,3032.6,728.45,2438.45
2010-09-28,6029.5,998.5,3016.6,712.45,2450.4
2010-09-29,5991.3,999.0,3031.05,707.0,2442.85
2010-09-30,6029.95,987.25,3050.5,733.2,2489.35
2010-10-01,6143.4,1007.9,3102.15,743.35,2500.75
2010-10-04,6159.45,1017.85,3078.45,760.35,2494.0
2010-10-05,6145.8,1023.85,3084.7,741.35,2447.8
2010-10-06,6186.45,1044.95,3103.8,745.05,2456.75
2010-10-07,6120.3,1039.15,3053.45,725.8,2433.55
2010-10-08,6103.45,1049.65,3076.3,717.35,2405.75
2010-10-11,6135.85,1069.2,3074.45,721.1,2388.5
2010-10-12,6090.9,1055.6,3075.2,708.05,2380.3
2010-10-13,6233.9,1073.05,3152.85,739.9,2441.25
2010-10-14,6177.35,1059.0,3185.25,733.35,2424.35
2010-10-15,6062.65,1040.35,3076.3,727.15,2386.25
2010-10-18,6075.95,1047.45,3107.05,724.4,2398.45
2010-10-19,6027.3,1044.4,3010.2,720.65,2368.85
2010-10-20,5982.1,1049.45,3018.6,697.9,2335.55
2010-10-21,6101.5,1081.65,3034.45,704.75,2365.1
2010-10-22,6066.05,1081.8,3053.15,691.95,2326.65
2010-10-25,6105.8,1090.35,3019.15,706.5,2304.7
2010-10-26,6082.0,1098.85,3013.85,696.35,2301.4
2010-10-27,6012.65,1092.75,2980.2,678.05,2254.3
2010-10-28,5987.7,1082.0,2970.85,692.2,2266.7
2010-10-29,6017.7,1096.25,2971.7,687.7,2279.9
2010-11-01,6117.55,1093.2,3001.65,710.7,2349.2
2010-11-02,6119.0,1074.85,3027.05,702.8,2350.35
2010-11-03,6160.5,1065.3,3024.35,715.95,2362.25
2010-11-04,6281.8,1105.05,3077.15,739.7,2389.2
2010-11-05,6312.45,1105.7,3081.65,738.15,2393.4
2010-11-08,6273.2,1111.85,3015.9,726.2,2335.4
2010-11-09,6301.55,1108.55,3059.8,725.45,2398.5
2010-11-10,6275.7,1102.2,3082.65,725.35,2395.85
2010-11-11,6194.25,1079.9,3054.65,712.1,2353.3
2010-11-12,6071.65,1061.85,2997.85,716.05,2314.9
2010-11-15,6121.6,1054.7,3030.05,710.2,2385.85
2010-11-16,5988.7,1030.5,2970.95,698.4,2372.6
2010-11-18,5998.8,1032.95,3003.95,700.35,2340.35
2010-11-19,5890.3,996.25,2963.8,695.35,2303.6
2010-11-22,6010.0,1012.25,3043.7,719.1,2379.9
2010-11-23,5934.75,995.6,3012.1,699.65,2371.8
2010-11-24,5865.75,996.05,2995.9,688.3,2311.4
2010-11-25,5799.75,979.5,3064.35,695.95,2323.05
2010-11-26,5751.95,962.35,3042.05,684.95,2297.9
2010-11-29,5830.0,998.4,3063.95,694.85,2297.9
2010-11-30,5862.7,985.6,3051.0,686.65,2285.4
2010-12-01,5960.9,988.8,3052.4,697.75,2367.05
2010-12-02,6011.7,1011.15,3098.5,705.5,2391.75
2010-12-03,5992.8,1005.9,3125.0,695.3,2395.65
2010-12-06,5992.25,1020.15,3143.4,704.85,2383.25
2010-12-07,5976.55,1030.75,3178.6,700.8,2351.65
2010-12-08,5903.7,1020.55,3131.15,684.75,2280.45
2010-12-09,5766.5,984.5,3151.45,671.95,2232.0
2010-12-10,5857.35,1023.9,3144.25,668.6,2222.35
2010-12-13,5907.65,1041.75,3145.3,693.75,2239.0
2010-12-14,5944.1,1055.25,3158.65,692.75,2238.25
2010-12-15,5892.3,1053.9,3203.45,685.45,2162.9
2010-12-16,5948.75,1056.85,3293.3,688.5,2200.8
2010-12-20,5947.05,1056.75,3349.95,692.3,2172.5
2010-12-21,6000.65,1073.15,3329.25,699.1,2214.1
2010-12-22,5984.4,1056.05,3332.5,697.75,2178.8
2010-12-23,5980.0,1059.4,3367.9,701.8,2190.95
2010-12-24,6011.6,1059.7,3370.15,698.9,2218.4
2010-12-27,5998.1,1055.25,3376.9,696.05,2213.7
2010-12-28,5996.0,1047.9,3382.65,700.4,2256.15
2010-12-29,6060.35,1048.6,3404.9,717.4,2327.8
2010-12-30,6101.85,1051.2,3446.95,729.2,2305.5
2010-12-31,6134.5,1058.7,3442.75,728.35,2346.35
2011-01-03,6157.6,1055.6,3458.35,728.2,2390.5
2011-01-04,6146.35,1077.1,3481.45,731.75,2345.55
2011-01-05,6079.8,1075.8,3459.6,708.1,2308.2
2011-01-06,6048.25,1085.6,3478.15,706.9,2327.75
2011-01-07,5904.6,1065.4,3370.75,683.9,2269.45
2011-01-10,5762.85,1033.45,3395.75,653.6,2152.25
2011-01-11,5754.1,1013.75,3325.7,659.35,2146.6
2011-01-12,5863.25,1030.8,3377.3,680.65,2205.3
2011-01-13,5751.9,1015.35,3205.2,667.35,2143.0
2011-01-14,5654.55,1001.5,3204.3,641.75,2049.55
2011-01-17,5654.75,997.9,3268.8,663.65,2068.1
2011-01-18,5724.05,994.85,3323.0,658.35,2109.35
2011-01-19,5691.05,980.15,3249.6,653.1,2075.45
2011-01-20,5711.6,969.85,3295.9,660.6,2117.55
2011-01-21,5696.5,986.8,3243.85,651.2,2094.15
2011-01-24,5743.25,971.6,3284.65,669.45,2148.6
2011-01-25,5687.4,958.5,3259.65,670.2,2084.3
2011-01-27,5604.3,942.7,3196.9,667.1,2050.9
2011-01-28,5512.15,913.0,3168.15,645.25,2054.25
2011-01-31,5505.9,919.3,3117.7,628.35,2047.3
2011-02-01,5417.2,895.5,3089.2,633.25,2039.6
2011-02-02,5432.0,921.3,3089.25,617.45,2019.9
2011-02-03,5526.75,943.9,3117.6,624.3,2060.95
2011-02-04,5395.75,920.0,3047.9,604.15,2017.75
2011-02-07,5396.0,929.05,3087.45,590.65,2038.85
2011-02-08,5312.55,915.25,3096.6,589.15,2002.85
2011-02-09,5253.55,914.3,3130.7,608.3,2022.3
2011-02-10,5225.8,899.65,3053.2,595.85,2015.85
2011-02-11,5310.0,909.95,3040.85,623.15,2059.3
2011-02-14,5456.0,914.8,3104.55,642.8,2105.45
2011-02-15,5481.0,941.7,3106.55,646.6,2107.0
2011-02-16,5481.7,944.15,3103.0,626.9,2094.85
2011-02-17,5546.45,953.95,3113.35,650.05,2185.6
2011-02-18,5458.95,935.55,3100.3,643.85,2176.1
2011-02-21,5518.6,956.35,3165.25,648.1,2201.7
2011-02-22,5469.2,984.85,3141.85,641.1,2138.45
2011-02-23,5437.35,995.65,3078.8,647.0,2114.1
2011-02-24,5262.7,964.2,3008.8,616.8,2059.1
2011-02-25,5303.55,966.25,3007.3,623.6,2042.15
2011-02-28,5333.25,964.25,2997.1,629.2,2052.25
2011-03-01,5522.3,988.85,3082.4,650.75,2139.0
2011-03-03,5536.2,977.4,3026.1,672.1,2193.15
2011-03-04,5538.75,982.2,3062.2,681.5,2218.25
2011-03-07,5463.15,977.05,3042.7,667.0,2173.15
2011-03-08,5520.8,984.95,3116.3,675.15,2206.5
2011-03-09,5531.0,993.85,3095.5,672.7,2206.05
2011-03-10,5494.4,984.75,3090.25,666.8,2208.4
2011-03-11,5445.45,992.05,3053.9,660.4,2186.35
2011-03-14,5531.5,1018.35,3100.8,671.45,2214.75
2011-03-15,5449.65,1037.25,3030.15,663.1,2184.65
2011-03-16,5511.15,1047.1,3030.9,659.85,2183.75
2011-03-17,5446.65,1030.85,2978.7,637.0,2181.5
2011-03-18,5373.7,993.0,2941.1,620.3,2149.3
2011-03-21,5364.75,990.3,2922.3,626.45,2154.45
2011-03-22,5413.85,999.65,2943.05,637.8,2151.6
2011-03-23,5480.25,1013.25,2993.35,640.2,2164.2
2011-03-24,5522.4,1010.3,3002.8,644.1,2192.8
2011-03-25,5654.25,1026.6,3163.05,663.7,2265.05
2011-03-28,5687.25,1025.7,3139.55,667.9,2296.75
2011-03-29,5736.35,1022.75,3173.35,683.05,2305.15
2011-03-30,5787.65,1032.5,3170.9,698.45,2341.5
2011-03-31,5833.75,1049.1,3241.3,701.2,2345.85
2011-04-01,5826.05,1036.4,3218.15,708.2,2333.75
2011-04-04,5908.45,1050.65,3283.15,705.55,2400.8
2011-04-05,5910.05,1047.65,3283.25,698.35,2395.75
2011-04-06,5891.75,1044.85,3275.15,698.9,2375.95
2011-04-07,5885.7,1041.9,3245.9,715.7,2354.75
2011-04-08,5842.0,1023.9,3227.3,710.65,2352.4
2011-04-11,5785.7,1005.3,3241.6,690.15,2296.05
2011-04-13,5911.5,1021.8,3306.2,718.0,2368.95
2011-04-15,5824.55,1020.95,2989.5,706.7,2363.1
2011-04-18,5729.1,1009.15,2906.1,692.1,2311.8
2011-04-19,5740.75,1011.65,2887.35,694.6,2347.5
2011-04-20,5851.65,1025.9,2907.3,715.0,2371.95
2011-04-21,5884.7,1040.6,2910.0,732.2,2410.65
2011-04-25,5874.5,1009.35,2941.3,731.05,2391.0
2011-04-26,5868.4,1001.15,2942.35,722.85,2359.85
2011-04-27,5833.9,986.1,2953.15,722.1,2353.25
2011-04-28,5785.45,972.4,2929.15,717.35,2337.75
2011-04-29,5749.5,983.75,2906.25,706.8,2295.55
2011-05-02,5701.3,964.75,2922.55,699.4,2290.15
2011-05-03,5565.25,943.9,2911.05,684.35,2235.65
2011-05-04,5537.15,947.65,2869.75,662.5,2261.45
2011-05-05,5459.85,949.95,2848.5,655.05,2220.45
2011-05-06,5551.45,955.05,2893.0,664.8,2297.25
2011-05-09,5551.1,959.3,2908.55,664.55,2278.85
2011-05-10,5541.25,950.75,2880.05,661.1,2246.4
2011-05-11,5565.05,955.45,2906.05,666.1,2261.05
2011-05-12,5486.15,945.5,2881.25,647.2,2240.2
2011-05-13,5544.75,948.0,2878.35,644.7,2251.05
2011-05-16,5499.0,945.0,2850.4,634.0,2253.05
2011-05-17,5438.95,920.65,2844.15,631.6,2252.45
2011-05-18,5420.6,901.85,2842.5,646.05,2267.35
2011-05-19,5428.1,915.5,2846.45,643.85,2273.8
2011-05-20,5486.35,923.2,2849.85,658.85,2315.7
2011-05-23,5386.55,909.4,2837.05,646.55,2264.7
2011-05-24,5394.85,915.75,2844.5,649.4,2255.3
2011-05-25,5348.95,906.0,2788.65,644.25,2254.75
2011-05-26,5412.35,933.85,2776.55,643.15,2264.2
2011-05-27,5476.1,945.45,2787.5,656.3,2303.65
2011-05-30,5473.1,938.85,2780.6,668.55,2307.6
2011-05-31,5560.15,951.85,2785.65,684.05,2399.55
2011-06-01,5592.0,946.8,2811.55,689.1,2398.2
2011-06-02,5550.35,951.05,2803.05,680.0,2360.3
2011-06-03,5516.75,934.6,2816.2,660.05,2356.75
2011-06-06,5532.05,937.75,2837.9,670.65,2381.25
2011-06-07,5556.15,958.25,2892.55,669.2,2376.5
2011-06-08,5526.85,949.2,2871.7,658.3,2355.25
2011-06-09,5521.05,954.0,2861.5,654.8,2362.8
2011-06-10,5485.8,944.5,2862.35,651.5,2362.45
2011-06-13,5482.8,925.6,2877.6,657.0,2372.6
2011-06-14,5500.5,911.35,2872.3,648.4,2382.5
2011-06-15,5447.5,900.55,2835.6,648.2,2372.8
2011-06-16,5396.75,887.55,2800.3,648.1,2343.0
2011-06-17,5366.4,868.75,2769.65,638.65,2349.3
2011-06-20,5257.9,833.25,2709.55,630.05,2299.0
2011-06-21,5275.85,848.65,2727.15,643.05,2325.55
2011-06-22,5278.3,845.8,2755.05,644.65,2322.7
2011-06-23,5320.0,870.5,2779.1,638.95,2333.75
2011-06-24,5471.25,871.4,2859.95,668.0,2383.15
2011-06-27,5526.6,871.55,2871.05,674.55,2416.15
2011-06-28,5545.3,871.1,2865.3,689.75,2423.05
2011-06-29,5600.45,885.25,2881.75,696.05,2489.1
2011-06-30,5647.4,898.5,2910.45,706.3,2515.55
2011-07-01,5627.2,861.95,2934.15,703.3,2501.25
2011-07-04,5650.5,868.4,2938.95,700.75,2532.2
2011-07-05,5632.1,845.95,2956.45,700.2,2541.15
2011-07-06,5625.45,852.9,2953.7,710.9,2545.3
2011-07-07,5728.95,870.7,2995.7,724.4,2565.8
2011-07-08,5660.65,854.85,2976.55,714.2,2559.15
2011-07-11,5616.1,853.3,2921.15,709.1,2524.35
2011-07-12,5526.15,847.75,2791.55,689.75,2479.75
2011-07-13,5585.45,865.45,2777.3,694.2,2519.7
2011-07-14,5599.8,867.55,2740.35,703.6,505.95
2011-07-15,5581.1,873.2,2731.35,693.8,508.95
2011-07-18,5567.05,867.6,2713.4,700.7,515.05
2011-07-19,5613.55,879.45,2750.5,703.7,510.85
2011-07-20,5567.05,876.2,2752.45,697.25,503.1
2011-07-21,5541.6,860.85,2768.1,698.55,496.3
2011-07-22,5633.95,873.35,2828.25,707.85,501.55
2011-07-25,5680.3,882.85,2807.75,708.2,505.2
2011-07-26,5574.85,871.5,2801.8,693.95,498.15
2011-07-27,5546.8,860.85,2796.65,703.3,502.05
2011-07-28,5487.75,837.35,2751.1,688.35,487.3
2011-07-29,5482.0,827.95,2775.9,689.0,486.8
2011-08-01,5516.8,830.85,2815.1,694.6,488.0
2011-08-02,5456.55,837.3,2750.95,685.0,482.85
2011-08-03,5404.8,825.05,2732.6,679.95,482.05
2011-08-04,5331.8,812.35,2709.15,676.45,476.45
2011-08-05,5211.25,792.0,2591.2,664.8,473.05
2011-08-08,5118.5,780.65,2470.5,646.75,462.1
2011-08-09,5072.85,765.3,2374.55,659.0,464.45
2011-08-10,5161.0,772.75,2447.1,666.15,479.9
2011-08-11,5138.3,772.2,2440.6,683.7,479.95
2011-08-12,5072.95,760.9,2375.2,668.75,468.05
2011-08-16,5035.8,759.15,2399.3,644.5,456.45
2011-08-17,5056.6,755.0,2448.95,660.6,467.5
2011-08-18,4944.15,741.2,2354.1,640.65,462.4
2011-08-19,4845.65,732.55,2224.7,639.2,460.85
2011-08-22,4898.8,757.0,2194.6,641.15,453.05
2011-08-23,4948.9,765.25,2276.95,645.85,459.4
2011-08-24,4888.9,761.3,2250.9,646.3,456.0
2011-08-25,4839.6,753.5,2183.4,628.2,443.65
2011-08-26,4747.8,719.4,2202.55,621.8,438.95
2011-08-29,4919.6,755.05,2296.25,645.2,456.45
2011-08-30,5001.0,782.6,2342.95,662.65,471.95
2011-09-02,5040.0,805.45,2319.2,660.95,472.8
2011-09-05,5017.2,788.85,2265.1,650.05,470.25
2011-09-06,5064.3,821.5,2302.55,655.2,472.8
2011-09-07,5124.65,833.5,2291.45,667.5,488.1
2011-09-08,5153.25,852.45,2338.45,659.25,483.7
2011-09-09,5059.45,825.75,2274.3,661.55,473.25
2011-09-12,4946.8,806.3,2198.45,654.2,469.35
2011-09-13,4940.95,810.25,2222.05,646.65,467.7
2011-09-14,5012.55,825.4,2351.65,645.1,478.9
2011-09-15,5075.7,836.3,2409.9,654.8,484.65
2011-09-16,5084.25,825.65,2395.15,662.35,483.7
2011-09-19,5031.95,821.55,2362.65,653.0,484.75
2011-09-20,5140.2,851.8,2436.55,675.05,491.35
2011-09-21,5133.25,837.6,2435.65,674.1,494.5
2011-09-22,4923.65,786.35,2352.6,643.5,472.3
2011-09-23,4867.75,770.6,2338.8,625.0,456.4
2011-09-26,4835.4,759.2,2355.0,622.35,450.1
2011-09-27,4971.25,797.2,2444.15,641.15,457.45
2011-09-28,4945.9,797.2,2470.25,636.95,458.0
2011-09-29,5015.45,807.7,2551.1,652.45,470.6
2011-09-30,4943.25,808.35,2533.05,640.9,467.65
2011-10-03,4849.5,788.2,2475.9,634.45,456.05
2011-10-04,4772.15,771.6,2438.5,620.8,448.9
2011-10-05,4751.3,767.0,2446.95,624.95,438.7
2011-10-07,4888.05,802.9,2508.7,645.4,450.0
2011-10-10,4979.6,829.25,2589.95,662.55,454.7
2011-10-11,4974.35,827.0,2504.55,666.75,457.5
2011-10-12,5099.4,849.65,2679.35,669.9,467.15
2011-10-13,5077.85,846.9,2696.7,664.4,470.65
2011-10-14,5132.3,866.9,2743.75,666.8,473.9
2011-10-17,5118.25,833.8,2746.55,673.45,478.05
2011-10-18,5037.5,819.9,2701.55,673.8,478.15
2011-10-19,5139.15,843.0,2727.75,673.95,491.85
2011-10-20,5091.9,838.7,2747.55,644.95,489.55
2011-10-21,5049.95,835.75,2722.65,633.4,487.0
2011-10-24,5098.35,846.5,2767.3,640.5,484.35
2011-10-25,5191.6,875.95,2858.7,669.2,468.0
